date,stock_open,transport_in,planned_sellout,real_sellout,store_id
2022-02-20,183.3580017089844,,49.91579818725586,,9bf36b0315
2022-02-21,183.3580017089844,,49.91579818725586,92.26800000000009,9bf36b0315
2022-02-22,278.47100830078125,187.387,49.91579818725586,150.32159999999976,9bf36b0315
2022-02-23,128.9239959716797,187.387,49.91579818725586,79.9128000000001,9bf36b0315
2022-02-24,50.62900161743164,,49.91579818725586,32.94720000000002,9bf36b0315
2022-02-25,17.99799919128418,187.387,49.91579818725586,114.36480000000012,9bf36b0315
2022-02-26,91.03700256347656,,49.91579818725586,-16.315200000000026,9bf36b0315
2022-02-27,107.78800201416016,,49.91579818725586,,9bf36b0315
2022-02-28,107.78800201416016,,49.91579818725586,86.32800000000005,9bf36b0315
2022-03-01,210.11099243164065,,48.23939895629883,,9bf36b0315
2022-03-02,210.11099243164065,,48.23939895629883,46.80720000000004,9bf36b0315
2022-03-03,164.0399932861328,,,83.63520000000005,9bf36b0315
2022-03-04,230.0500030517578,36.036,,75.71520000000007,9bf36b0315
2022-03-05,230.0500030517578,187.387,,,9bf36b0315
2022-03-06,230.0500030517578,,,,9bf36b0315
2022-03-07,230.0500030517578,,,70.40880000000006,9bf36b0315
2022-03-08,347.9849853515625,,,99.39600000000006,9bf36b0315
2022-03-09,249.8560028076172,,,70.80480000000006,9bf36b0315
2022-03-10,179.9029998779297,122.522,,44.90640000000005,9bf36b0315
2022-03-11,257.5719909667969,,,60.58800000000007,9bf36b0315
2022-03-12,196.97999572753903,,,9.5832,9bf36b0315
2022-03-13,189.8560028076172,28.829,,,9bf36b0315
2022-03-14,189.8560028076172,187.387,,37.14480000000004,9bf36b0315
2022-03-15,156.39999389648438,,,51.55920000000006,9bf36b0315
2022-03-16,134.0659942626953,,,41.81760000000005,9bf36b0315
2022-03-17,280.89898681640625,252.252,,58.29120000000007,9bf36b0315
2022-03-18,287.9779968261719,,,0.7523999999999998,9bf36b0315
2022-03-19,144.4669952392578,,,202.75199999999955,9bf36b0315
2022-03-20,463.8680114746094,353.153,,,9bf36b0315
2022-03-21,463.8680114746094,,,,9bf36b0315
2022-03-22,419.26800537109375,,,,9bf36b0315
2022-03-23,462.4849853515625,,,,9bf36b0315
2022-03-24,377.4309997558594,374.774,,,9bf36b0315
2022-03-25,287.51300048828125,,,,9bf36b0315
2022-03-26,215.83999633789065,,,,9bf36b0315
2022-03-27,399.0260009765625,108.108,,,9bf36b0315
2022-03-28,399.0260009765625,144.144,,,9bf36b0315
2022-03-29,515.8820190429688,,,,9bf36b0315
2022-03-30,581.85302734375,,,,9bf36b0315
2022-03-31,472.31298828125,374.774,,,9bf36b0315
2022-04-01,473.2000122070313,50.45,,,9bf36b0315
2022-04-02,470.1969909667969,,,,9bf36b0315
2022-04-03,632.1610107421875,,,,9bf36b0315
2022-04-04,632.1610107421875,,,,9bf36b0315
2022-04-05,581.2160034179688,,,,9bf36b0315
2022-04-06,500.6069946289063,,,,9bf36b0315
2022-04-07,438.43798828125,,,,9bf36b0315
2022-04-08,555.3170166015625,,,,9bf36b0315
2022-04-09,482.5759887695313,,,,9bf36b0315
2022-04-10,471.9830017089844,,,,9bf36b0315
2022-04-11,471.9830017089844,,,,9bf36b0315
2022-04-12,414.9519958496094,,,,9bf36b0315
2022-04-13,323.0010070800781,,,,9bf36b0315
2022-04-14,224.38999938964844,,,,9bf36b0315
2022-04-15,153.33099365234375,,,,9bf36b0315
2022-04-16,150.697998046875,187.387,,,9bf36b0315
2022-04-17,155.21600341796875,,,,9bf36b0315
2022-04-18,155.21600341796875,,,,9bf36b0315
2022-04-19,76.80400085449219,,,,9bf36b0315
2022-04-20,243.3719940185547,,,,9bf36b0315
2021-09-01,493.5509948730469,,340.50860595703125,68.34960000000005,4117c363e0
2021-09-02,493.5509948730469,,340.50860595703125,125.76960000000004,4117c363e0
2021-09-03,368.0189971923828,,340.50860595703125,109.3751999999999,4117c363e0
2021-09-04,261.9669952392578,,340.50860595703125,,4117c363e0
2021-09-05,261.9669952392578,,,,4117c363e0
2021-09-06,261.9669952392578,,340.50860595703125,183.4271999999997,4117c363e0
2021-09-07,936.4339904785156,,,29.620800000000006,4117c363e0
2021-09-08,906.5760192871094,,340.50860595703125,179.78399999999914,4117c363e0
2021-09-09,1110.041015625,,340.50860595703125,573.6455999999989,4117c363e0
2021-09-10,1367.0450134277344,,340.50860595703125,860.0328000000012,4117c363e0
2021-09-11,1518.7119750976562,,340.50860595703125,-10.692,4117c363e0
2021-09-12,1735.1110468804836,,,,4117c363e0
2021-09-13,1735.1099853515625,,340.50860595703125,628.3727999999995,4117c363e0
2021-09-14,1106.830047607422,,340.50860595703125,488.10959999999807,4117c363e0
2021-09-15,9.029000282287598,,340.50860595703125,264.7655999999994,4117c363e0
2021-09-16,778.942024230957,,340.50860595703125,259.3799999999994,4117c363e0
2021-09-17,486.2980136871338,,340.50860595703125,175.1112,4117c363e0
2021-09-18,438.143985748291,,340.50860595703125,226.98719999999955,4117c363e0
2021-09-19,292.41601181030273,,,,4117c363e0
2021-09-20,292.41601181030273,,340.50860595703125,138.67920000000004,4117c363e0
2021-09-21,253.1340036392212,,340.50860595703125,22.255200000000016,4117c363e0
2021-09-22,185.8919982910156,,340.50860595703125,145.41119999999995,4117c363e0
2021-09-23,85.86299896240234,,340.50860595703125,46.252800000000015,4117c363e0
2021-09-24,40.24400043487549,,340.50860595703125,24.7896,4117c363e0
2021-09-25,15.849999904632568,,340.50860595703125,,4117c363e0
2021-09-26,17.116999626159668,,,,4117c363e0
2021-09-27,17.116999626159668,,340.50860595703125,6.811200000000001,4117c363e0
2021-09-28,406.86100482940674,,340.50860595703125,27.72000000000001,4117c363e0
2021-09-29,381.75399899482727,,340.50860595703125,23.047200000000004,4117c363e0
2021-09-30,378.8239924311638,,340.50860595703125,8.6328,4117c363e0
2021-10-01,372.5670065954328,,360.6000061035156,348.40080000000006,4117c363e0
2021-10-02,24.562000274658203,,360.6000061035156,-0.2376,4117c363e0
2021-10-03,25.433000564575195,,,,4117c363e0
2021-10-04,25.433000564575195,,360.6000061035156,205.6032,4117c363e0
2021-10-05,29.07700061798096,,360.6000061035156,-159.66719999999998,4117c363e0
2021-10-06,173.53700637817383,,360.6000061035156,51.876000000000005,4117c363e0
2021-10-07,121.6219997406006,,360.6000061035156,105.4647,4117c363e0
2021-10-08,16.156999588012695,,360.6000061035156,-21.8295,4117c363e0
2021-10-09,37.98600101470947,,360.6000061035156,,4117c363e0
2021-10-10,38.0649995803833,,,,4117c363e0
2021-10-11,38.0649995803833,,360.6000061035156,313.3151999999999,4117c363e0
2021-10-12,99.76199913024902,,,-0.2376000000000004,4117c363e0
2021-10-13,141.6490020751953,,360.6000061035156,549.172799999999,4117c363e0
2021-10-14,904.978973388672,,360.6000061035156,275.3783999999994,4117c363e0
2021-10-15,1019.4229698181152,,360.6000061035156,499.5143999999992,4117c363e0
2021-10-16,525.4529972076416,,360.6000061035156,43.24320000000001,4117c363e0
2021-10-17,679.1499881744385,,,,4117c363e0
2021-10-18,679.1499881744385,,360.6000061035156,277.3583999999996,4117c363e0
2021-10-19,412.7209873199463,,360.6000061035156,287.0207999999994,4117c363e0
2021-10-20,441.5500020980835,,360.6000061035156,243.2231999999998,4117c363e0
2021-10-21,386.5850005149841,,360.6000061035156,285.59519999999924,4117c363e0
2021-10-22,289.0900077819824,,360.6000061035156,989.1288000000004,4117c363e0
2021-10-23,358.5489959716797,,360.6000061035156,-0.1583999999999999,4117c363e0
2021-10-24,920.7100067138672,,,,4117c363e0
2021-10-25,920.7100067138672,,360.6000061035156,62.013599999999485,4117c363e0
2021-10-26,1448.8159713745115,,360.6000061035156,958.8744000000004,4117c363e0
2021-10-27,1465.3689422607422,,360.6000061035156,1016.928,4117c363e0
2021-10-28,1113.087001979351,,360.6000061035156,800.8704000000004,4117c363e0
2021-10-29,1103.344969727099,,360.6000061035156,913.4135999999992,4117c363e0
2021-10-30,575.1609954833984,,360.6000061035156,83.16000000000003,4117c363e0
2021-10-31,624.1850128173828,,,,4117c363e0
2021-11-01,624.1850128173828,,343.9642944335937,499.8311999999995,4117c363e0
2021-11-02,537.3820037841797,,,,4117c363e0
2021-11-03,537.3820037841797,,343.9642944335937,654.1920000000003,4117c363e0
2021-11-04,222.64100646972656,,343.9642944335937,-76.50719999999995,4117c363e0
2021-11-05,220.0540008544922,,343.9642944335937,206.1575999999999,4117c363e0
2021-11-06,227.3800048828125,108.108,343.9642944335937,-15.206400000000002,4117c363e0
2021-11-07,588.4530029296875,,,,4117c363e0
2021-11-08,764.4219970703125,,343.9642944335937,240.84719999999996,4117c363e0
2021-11-09,897.7950134277344,,343.9642944335937,71.43840000000003,4117c363e0
2021-11-10,828.323974609375,,343.9642944335937,316.56239999999985,4117c363e0
2021-11-11,513.4239959716797,281.081,343.9642944335937,250.98479999999967,4117c363e0
2021-11-12,586.5260047912598,504.504,343.9642944335937,428.3927999999998,4117c363e0
2021-11-13,533.4620227813721,374.774,343.9642944335937,4.91040000000001,4117c363e0
2021-11-14,747.302001953125,,,-0.792,4117c363e0
2021-11-15,748.093994140625,,,-39.6,4117c363e0
2021-11-16,787.6939697265625,,343.9642944335937,375.09119999999984,4117c363e0
2021-11-17,417.5790039002896,,343.9642944335937,45.06480000000003,4117c363e0
2021-11-18,373.30601367354393,,343.9642944335937,114.28560000000004,4117c363e0
2021-11-19,260.2080078125,,343.9642944335937,5.781600000000003,4117c363e0
2021-11-20,256.1689949929714,187.387,343.9642944335937,,4117c363e0
2021-11-21,258.9410134255886,,,,4117c363e0
2021-11-22,258.9410134255886,,343.9642944335937,107.6328,4117c363e0
2021-11-23,315.4110107421875,,343.9642944335937,42.53040000000002,4117c363e0
2021-11-24,273.98899707198143,,343.9642944335937,109.92960000000004,4117c363e0
2021-11-25,353.1100006103516,,343.9642944335937,101.61360000000002,4117c363e0
2021-11-26,251.41700744628903,583.782,343.9642944335937,246.2327999999997,4117c363e0
2021-11-27,495.8280029296875,,343.9642944335937,-0.2376,4117c363e0
2021-11-28,686.3840026855469,187.387,,,4117c363e0
2021-11-29,686.3840026855469,,343.9642944335937,189.05039999999988,4117c363e0
2021-11-30,590.7890014648438,187.387,343.9642944335937,191.26799999999997,4117c363e0
2021-12-01,587.6999816894531,,400.4747924804688,335.5703999999999,4117c363e0
2021-12-02,254.2679977416992,187.387,400.4747924804688,7.603200000000015,4117c363e0
2021-12-03,206.27300643920896,807.2059999999999,400.4747924804688,170.28,4117c363e0
2021-12-04,265.27700424194336,72.072,400.4747924804688,,4117c363e0
2021-12-05,267.4160041809082,187.387,,-0.0,4117c363e0
2021-12-06,339.4880065917969,,400.4747924804688,210.98879999999997,4117c363e0
2021-12-07,924.458984375,,400.4747924804688,212.17679999999984,4117c363e0
2021-12-08,716.7169799804688,100.901,400.4747924804688,200.13839999999988,4117c363e0
2021-12-09,697.0760040283203,,400.4747924804688,289.79279999999994,4117c363e0
2021-12-10,618.9850006103516,,400.4747924804688,279.2591999999999,4117c363e0
2021-12-11,258.9420051574707,43.243,400.4747924804688,45.85680000000002,4117c363e0
2021-12-12,294.73998641967773,,,-7.92,4117c363e0
2021-12-13,345.89598846435547,122.522,400.4747924804688,223.1064,4117c363e0
2021-12-14,71.5669994354248,,400.4747924804688,20.19600000000001,4117c363e0
2021-12-15,164.548002243042,,400.4747924804688,94.16880000000003,4117c363e0
2021-12-16,70.85499954223633,,400.4747924804688,53.618400000000015,4117c363e0
2021-12-17,15.255999565124512,,400.4747924804688,4.8312,4117c363e0
2021-12-18,12.483999729156494,187.387,400.4747924804688,,4117c363e0
2021-12-19,19.69200086593628,,,,4117c363e0
2021-12-20,19.69200086593628,,400.4747924804688,198.0792,4117c363e0
2021-12-21,12.16700005531311,,400.4747924804688,1.7424,4117c363e0
2021-12-22,10.423999726772308,972.971,400.4747924804688,460.0727999999999,4117c363e0
2021-12-23,502.8109893798828,374.774,400.4747924804688,286.14959999999945,4117c363e0
2021-12-24,597.8509826660156,21.622,400.4747924804688,214.23599999999945,4117c363e0
2021-12-25,384.1689910888672,187.387,,,4117c363e0
2021-12-26,384.1689910888672,129.73,,,4117c363e0
2021-12-27,384.1689910888672,,400.4747924804688,700.8408,4117c363e0
2021-12-28,369.2799835205078,,400.4747924804688,341.9063999999996,4117c363e0
2021-12-29,23.333999633789062,,400.4747924804688,12.751200000000004,4117c363e0
2021-12-30,9.711999893188477,,400.4747924804688,32.78880000000001,4117c363e0
2021-12-31,14.740999937057495,,400.4747924804688,-0.1583999999999999,4117c363e0
2022-01-01,15.215999841690063,,287.09100341796875,,4117c363e0
2022-01-02,15.215999841690063,374.774,287.09100341796875,,4117c363e0
2022-01-03,15.215999841690063,,287.09100341796875,1.7424,4117c363e0
2022-01-04,13.473999977111816,,287.09100341796875,2.9304,4117c363e0
2022-01-05,7.903999984264374,,287.09100341796875,-0.2376000000000001,4117c363e0
2022-01-06,8.298999965190887,583.783,287.09100341796875,356.6375999999999,4117c363e0
2022-01-07,235.4449963569641,,287.09100341796875,-160.5384,4117c363e0
2022-01-08,395.8869910240173,,287.09100341796875,,4117c363e0
2022-01-09,395.8869910240173,,287.09100341796875,,4117c363e0
2022-01-10,396.85399103164673,,287.09100341796875,185.2488,4117c363e0
2022-01-11,211.60600519180295,,287.09100341796875,280.2887999999999,4117c363e0
2022-01-12,868.4900078773499,1311.7089999999998,287.09100341796875,737.9064,4117c363e0
2022-01-13,981.1919860839844,1405.404,287.09100341796875,651.8160000000005,4117c363e0
2022-01-14,770.4410095214844,,287.09100341796875,320.36399999999884,4117c363e0
2022-01-15,927.4940185546876,,287.09100341796875,-0.6336,4117c363e0
2022-01-16,930.1080017089844,,287.09100341796875,,4117c363e0
2022-01-17,930.1080017089844,,287.09100341796875,285.2783999999996,4117c363e0
2022-01-18,645.9390106201172,,287.09100341796875,270.46799999999945,4117c363e0
2022-01-19,376.5010070800781,511.711,287.09100341796875,197.0495999999998,4117c363e0
2022-01-20,324.30799865722656,,287.09100341796875,63.67679999999956,4117c363e0
2022-01-21,628.0890197753906,,287.09100341796875,257.16239999999937,4117c363e0
2022-01-22,299.56800079345703,1243.994,287.09100341796875,72.3096,4117c363e0
2022-01-23,1480.6769943237305,144.144,287.09100341796875,,4117c363e0
2022-01-24,1480.6769943237305,187.387,287.09100341796875,613.7207999999996,4117c363e0
2022-01-25,1242.047981262207,,287.09100341796875,233.00639999999777,4117c363e0
2022-01-26,996.2110023498536,288.288,287.09100341796875,252.88559999999947,4117c363e0
2022-01-27,744.6720085144043,,287.09100341796875,508.859999999999,4117c363e0
2022-01-28,525.6839981079102,,287.09100341796875,394.0199999999991,4117c363e0
2022-01-29,314.45699310302734,410.81,287.09100341796875,5.7816,4117c363e0
2022-01-30,680.2030029296875,,287.09100341796875,,4117c363e0
2022-01-31,680.2030029296875,,287.09100341796875,460.8647999999996,4117c363e0
2022-02-01,224.4860000610352,,267.92138671875,5.227200000000018,4117c363e0
2022-02-02,224.7240028381348,187.387,267.92138671875,45.69840000000001,4117c363e0
2022-02-03,179.26200103759766,144.144,267.92138671875,50.13360000000002,4117c363e0
2022-02-04,273.51000213623047,763.962,267.92138671875,496.9007999999993,4117c363e0
2022-02-05,662.046028137207,144.144,267.92138671875,109.296,4117c363e0
2022-02-06,662.6790237426758,,267.92138671875,,4117c363e0
2022-02-07,662.6790237426758,,267.92138671875,109.9296000000001,4117c363e0
2022-02-08,549.3410186767578,,267.92138671875,93.45600000000007,4117c363e0
2022-02-09,455.884994506836,,267.92138671875,88.38720000000004,4117c363e0
2022-02-10,367.65699768066406,,267.92138671875,143.82719999999972,4117c363e0
2022-02-11,224.6210021972656,,267.92138671875,66.84480000000002,4117c363e0
2022-02-12,1094.7129669189453,,267.92138671875,0.2376,4117c363e0
2022-02-13,1656.8739624023438,,267.92138671875,,4117c363e0
2022-02-14,1656.8739624023438,216.216,267.92138671875,653.0831999999997,4117c363e0
2022-02-15,1032.6189880371094,,267.92138671875,173.44799999999998,4117c363e0
2022-02-16,859.4890289306641,1686.4829999999995,267.92138671875,195.8615999999998,4117c363e0
2022-02-17,665.526969909668,,267.92138671875,180.8928,4117c363e0
2022-02-18,775.1400299072266,,267.92138671875,378.25919999999866,4117c363e0
2022-02-19,397.4590034484863,,267.92138671875,54.48960000000001,4117c363e0
2022-02-20,344.4739875793457,,267.92138671875,,4117c363e0
2022-02-21,344.4739875793457,,267.92138671875,106.52400000000002,4117c363e0
2022-02-22,239.1370048522949,,267.92138671875,-16.07759999999997,4117c363e0
2022-02-23,256.1650047302246,1672.0689999999995,267.92138671875,318.3839999999992,4117c363e0
2022-02-24,824.3170166015625,,267.92138671875,838.6488,4117c363e0
2022-02-25,1024.376007080078,,267.92138671875,594.7128000000002,4117c363e0
2022-02-26,317.12000274658203,,267.92138671875,-0.4752000000000009,4117c363e0
2022-02-27,319.02100372314453,151.351,267.92138671875,,4117c363e0
2022-02-28,307.14099884033203,,267.92138671875,48.312000000000005,4117c363e0
2022-03-01,289.16200256347656,,258.922607421875,-36.1944,4117c363e0
2022-03-02,392.9709930419922,562.1610000000001,258.922607421875,246.94559999999967,4117c363e0
2022-03-03,333.2539978027344,,,178.83359999999993,4117c363e0
2022-03-04,479.6950073242188,475.675,,339.6887999999994,4117c363e0
2022-03-05,479.6950073242188,,,0.2376,4117c363e0
2022-03-06,482.9419937133789,,,,4117c363e0
2022-03-07,482.9419937133789,,,205.28639999999987,4117c363e0
2022-03-08,468.7649993896485,,,120.85920000000004,4117c363e0
2022-03-09,349.5690116882324,900.899,,211.6223999999998,4117c363e0
2022-03-10,513.8299865722656,,,300.6431999999993,4117c363e0
2022-03-11,550.181999206543,,,328.83839999999896,4117c363e0
2022-03-12,413.0879974365234,,,-1.0296,4117c363e0
2022-03-13,416.3350067138672,187.387,,,4117c363e0
2022-03-14,416.3350067138672,,,150.48,4117c363e0
2022-03-15,836.33203125,828.827,,354.81599999999827,4117c363e0
2022-03-16,857.1620025634766,,,199.10879999999955,4117c363e0
2022-03-17,650.6080169677734,,,179.78399999999965,4117c363e0
2022-03-18,475.6549987792969,,,229.046399999999,4117c363e0
2022-03-19,247.5590057373047,,,-0.5544,4117c363e0
2022-03-20,249.5030059814453,,,,4117c363e0
2022-03-21,249.5030059814453,,,,4117c363e0
2022-03-22,166.50200271606445,,,,4117c363e0
2022-03-23,153.82999229431152,,,,4117c363e0
2022-03-24,146.54300117492676,129.73,,,4117c363e0
2022-03-25,234.93000030517575,742.3410000000001,,,4117c363e0
2022-03-26,592.4400024414062,562.1610000000001,,,4117c363e0
2022-03-27,592.5979919433594,,,,4117c363e0
2022-03-28,592.5979919433594,,,,4117c363e0
2022-03-29,836.8039855957031,785.5849999999999,,,4117c363e0
2022-03-30,1249.594970703125,,,,4117c363e0
2022-03-31,743.2630004882812,,,,4117c363e0
2022-04-01,524.9080200195312,,,,4117c363e0
2022-04-02,339.53399658203125,,,,4117c363e0
2022-04-03,341.19700622558594,562.1610000000001,,,4117c363e0
2022-04-04,341.19700622558594,,,,4117c363e0
2022-04-05,244.6450042724609,684.6830000000001,,,4117c363e0
2022-04-06,955.3870239257812,187.387,,,4117c363e0
2022-04-07,1103.8070068359375,,,,4117c363e0
2022-04-08,844.9020080566406,,,,4117c363e0
2022-04-09,495.8280029296875,,,,4117c363e0
2022-04-10,522.8349914550781,,,,4117c363e0
2022-04-11,522.8349914550781,,,,4117c363e0
2022-04-12,341.7850036621094,,,,4117c363e0
2022-04-13,244.0509986877441,,,,4117c363e0
2022-04-14,179.10699462890625,,,,4117c363e0
2022-04-15,165.16799926757812,,,,4117c363e0
2022-04-16,164.21800231933594,,,,4117c363e0
2022-04-17,165.24700164794922,,,,4117c363e0
2022-04-18,165.24700164794922,,,,4117c363e0
2022-04-19,162.51499938964844,,,,4117c363e0
2022-04-20,160.53499603271484,504.504,,,4117c363e0
2021-09-01,87.11999893188477,,120.0915985107422,215.5031999999999,028f935e75
2021-09-02,87.11999893188477,,120.0915985107422,11.72160000000001,028f935e75
2021-09-03,76.03200149536133,,120.0915985107422,36.82800000000004,028f935e75
2021-09-04,41.26400125026703,,120.0915985107422,-0.3167999999999999,028f935e75
2021-09-05,41.26400125026703,,,,028f935e75
2021-09-06,41.26400125026703,,120.0915985107422,274.98239999999964,028f935e75
2021-09-07,141.0559983253479,,,0.6335999999999999,028f935e75
2021-09-08,140.42199802398682,,120.0915985107422,49.42080000000004,028f935e75
2021-09-09,91.15899658203124,,120.0915985107422,64.15200000000004,028f935e75
2021-09-10,27.879000663757324,,120.0915985107422,168.37919999999954,028f935e75
2021-09-11,47.43999862670898,,120.0915985107422,0.6336000000000048,028f935e75
2021-09-12,46.80699920654297,,,,028f935e75
2021-09-13,46.80699920654297,,120.0915985107422,195.4655999999995,028f935e75
2021-09-14,54.56900072097778,,120.0915985107422,177.40799999999945,028f935e75
2021-09-15,-0.4749999940395355,,120.0915985107422,33.343200000000024,028f935e75
2021-09-16,32.94699972867966,,120.0915985107422,11.721600000000004,028f935e75
2021-09-17,22.25599974393845,,120.0915985107422,4.276800000000001,028f935e75
2021-09-18,17.97800064086914,,120.0915985107422,5.148,028f935e75
2021-09-19,14.809999950230122,,,,028f935e75
2021-09-20,14.809999950230122,,120.0915985107422,296.52479999999923,028f935e75
2021-09-21,90.91799926757812,,120.0915985107422,488.5055999999981,028f935e75
2021-09-22,352.5159912109375,,120.0915985107422,207.8999999999997,028f935e75
2021-09-23,150.55599975585938,,120.0915985107422,87.43680000000012,028f935e75
2021-09-24,65.1780014038086,,120.0915985107422,31.28400000000003,028f935e75
2021-09-25,27.12299919128418,,120.0915985107422,9.7416,028f935e75
2021-09-26,157.56500244140625,,,,028f935e75
2021-09-27,157.56500244140625,,120.0915985107422,265.8743999999993,028f935e75
2021-09-28,267.6499938964844,,120.0915985107422,331.0559999999987,028f935e75
2021-09-29,241.1209983825684,,120.0915985107422,76.90320000000007,028f935e75
2021-09-30,164.9269962310791,,120.0915985107422,61.38000000000004,028f935e75
2021-10-01,103.54800415039062,,130.55160522460938,4.356000000000001,028f935e75
2021-10-02,103.86499977111816,,130.55160522460938,1.980000000000001,028f935e75
2021-10-03,105.67600059509276,,,,028f935e75
2021-10-04,105.67600059509276,,130.55160522460938,6.098400000000003,028f935e75
2021-10-05,99.65600109100342,,130.55160522460938,8.6328,028f935e75
2021-10-06,91.02400064468384,,130.55160522460938,5.520899999999999,028f935e75
2021-10-07,85.50299763679504,,130.55160522460938,17.526300000000006,028f935e75
2021-10-08,89.5980019569397,,130.55160522460938,139.94639999999995,028f935e75
2021-10-09,137.03900480270386,,130.55160522460938,300.3263999999994,028f935e75
2021-10-10,182.65899991989136,,,,028f935e75
2021-10-11,182.65899991989136,,130.55160522460938,296.3663999999986,028f935e75
2021-10-12,261.7790069580078,,,-0.7128000000000001,028f935e75
2021-10-13,261.7790069580078,,130.55160522460938,231.3431999999997,028f935e75
2021-10-14,217.82400512695312,,130.55160522460938,20.592000000000027,028f935e75
2021-10-15,203.70600128173828,,130.55160522460938,9.2664,028f935e75
2021-10-16,194.4399948120117,,130.55160522460938,0.7920000000000003,028f935e75
2021-10-17,197.76599884033203,,,,028f935e75
2021-10-18,197.76599884033203,,130.55160522460938,24.631200000000007,028f935e75
2021-10-19,173.21400451660156,,130.55160522460938,309.988799999999,028f935e75
2021-10-20,238.4739990234375,,130.55160522460938,35.24400000000003,028f935e75
2021-10-21,202.71299743652344,,130.55160522460938,14.256000000000006,028f935e75
2021-10-22,188.45700073242188,,130.55160522460938,0.0791999999999997,028f935e75
2021-10-23,188.45600128173828,,130.55160522460938,-0.2376,028f935e75
2021-10-24,188.69400024414065,,,,028f935e75
2021-10-25,188.69400024414065,,130.55160522460938,530.6399999999975,028f935e75
2021-10-26,529.8079986572266,,130.55160522460938,218.6711999999997,028f935e75
2021-10-27,313.75099182128906,,130.55160522460938,122.68080000000003,028f935e75
2021-10-28,283.73399353027344,,130.55160522460938,37.46160000000005,028f935e75
2021-10-29,252.4499969482422,,130.55160522460938,152.14319999999998,028f935e75
2021-10-30,243.26300048828125,,130.55160522460938,204.65279999999944,028f935e75
2021-10-31,238.82699584960935,,,-0.792,028f935e75
2021-11-01,239.6189956665039,,200.02870178222656,48.47040000000004,028f935e75
2021-11-02,337.7489929199219,,,,028f935e75
2021-11-03,337.7489929199219,,200.02870178222656,159.27119999999974,028f935e75
2021-11-04,179.2689971923828,,200.02870178222656,20.43360000000002,028f935e75
2021-11-05,158.03700256347656,,200.02870178222656,154.44000000000008,028f935e75
2021-11-06,193.3529930114746,554.954,200.02870178222656,138.28320000000002,028f935e75
2021-11-07,246.41500091552732,,,,028f935e75
2021-11-08,246.41500091552732,,200.02870178222656,89.89200000000005,028f935e75
2021-11-09,160.24200057983398,,200.02870178222656,1.1880000000000024,028f935e75
2021-11-10,156.83600234985352,,200.02870178222656,164.18159999999992,028f935e75
2021-11-11,173.38800430297852,,200.02870178222656,32.947200000000024,028f935e75
2021-11-12,140.44099807739258,,200.02870178222656,3.564000000000001,028f935e75
2021-11-13,138.14500045776367,,200.02870178222656,11.1672,028f935e75
2021-11-14,127.7699966430664,,,,028f935e75
2021-11-15,127.7699966430664,109.217,,-0.8712,028f935e75
2021-11-16,128.64099884033203,,200.02870178222656,26.848800000000026,028f935e75
2021-11-17,102.02899932861328,,200.02870178222656,5.94,028f935e75
2021-11-18,96.46199798583984,,200.02870178222656,202.3559999999997,028f935e75
2021-11-19,191.1060028076172,259.459,200.02870178222656,8.553600000000039,028f935e75
