date,country,category,rim_diameter,sales
2012-02-01,7c099db665,a7e721a9ec,16,7277.0
2012-02-01,7c099db665,a7e721a9ec,17,6093.0
2012-02-01,7c099db665,a7e721a9ec,18,7169.0
2012-02-01,7c099db665,a7e721a9ec,19,1332.0
2012-02-01,7c099db665,a7e721a9ec,20,395.0
2012-02-01,7c099db665,a7e721a9ec,21,3.0
2012-02-01,7c099db665,a7e721a9ec,22,0.0
2012-02-01,7c099db665,bbeebd879e,13,0.0
2012-02-01,7c099db665,bbeebd879e,14,245.0
2012-02-01,7c099db665,bbeebd879e,15,6739.0
2012-02-01,7c099db665,bbeebd879e,16,62851.0
2012-02-01,7c099db665,bbeebd879e,17,468368.0
2012-02-01,7c099db665,bbeebd879e,18,282284.0
2012-02-01,7c099db665,bbeebd879e,19,91687.0
2012-02-01,7c099db665,bbeebd879e,20,61531.0
2012-02-01,7c099db665,bbeebd879e,21,2122.0
2012-02-01,7c099db665,bbeebd879e,22,6054.0
2012-02-01,7c099db665,bbeebd879e,23,0.0
2012-02-01,7c099db665,bbeebd879e,24,555.0
2012-02-01,7c099db665,bbeebd879e,26,12.0
2012-02-01,7c099db665,bbeebd879e,28,0.0
2012-02-01,7c099db665,bbeebd879e,30,0.0
2012-03-01,010885e44f,00c2ae96f6,14,434.0
2012-03-01,010885e44f,00c2ae96f6,15,1351.0
2012-03-01,010885e44f,00c2ae96f6,16,61289.0
2012-03-01,010885e44f,00c2ae96f6,17,29313.0
2012-03-01,010885e44f,00c2ae96f6,18,15600.0
2012-03-01,010885e44f,00c2ae96f6,19,275.0
2012-03-01,010885e44f,00c2ae96f6,20,4552.0
2012-03-01,010885e44f,00c2ae96f6,22,52.0
2012-03-01,010885e44f,00c2ae96f6,24,2.0
2012-03-01,010885e44f,badf24e062,12,53.0
2012-03-01,010885e44f,badf24e062,13,6943.0
2012-03-01,010885e44f,badf24e062,14,86058.0
2012-03-01,010885e44f,badf24e062,15,203473.0
2012-03-01,010885e44f,badf24e062,16,180857.0
2012-03-01,010885e44f,badf24e062,17,54717.0
2012-03-01,010885e44f,badf24e062,18,4148.0
2012-03-01,010885e44f,badf24e062,19,0.0
2012-03-01,010885e44f,badf24e062,20,0.0
2012-03-01,010885e44f,44bd7ae60f,13,0.0
2012-03-01,010885e44f,44bd7ae60f,14,14049.0
2012-03-01,010885e44f,44bd7ae60f,15,88619.0
2012-03-01,010885e44f,44bd7ae60f,16,113902.0
2012-03-01,010885e44f,44bd7ae60f,17,30195.0
2012-03-01,010885e44f,44bd7ae60f,18,9478.0
2012-03-01,010885e44f,44bd7ae60f,19,1166.0
2012-03-01,010885e44f,44bd7ae60f,20,505.0
2012-03-01,010885e44f,d974f028af,14,351.0
2012-03-01,010885e44f,d974f028af,15,39388.0
2012-03-01,010885e44f,d974f028af,16,128960.0
2012-03-01,010885e44f,d974f028af,17,144699.0
2012-03-01,010885e44f,d974f028af,18,68906.0
2012-03-01,010885e44f,d974f028af,19,16364.0
2012-03-01,010885e44f,d974f028af,20,34685.0
2012-03-01,010885e44f,d974f028af,21,543.0
2012-03-01,010885e44f,d974f028af,22,2371.0
2012-03-01,010885e44f,d974f028af,23,20.0
2012-03-01,010885e44f,d974f028af,24,73.0
2012-03-01,010885e44f,d974f028af,25,0.0
2012-03-01,010885e44f,d974f028af,26,10.0
2012-03-01,010885e44f,d974f028af,28,0.0
2012-03-01,010885e44f,d974f028af,30,5.0
2012-03-01,010885e44f,de5a6f7811,13,12.0
2012-03-01,010885e44f,de5a6f7811,14,0.0
2012-03-01,010885e44f,de5a6f7811,15,8564.0
2012-03-01,010885e44f,de5a6f7811,16,28811.0
2012-03-01,010885e44f,de5a6f7811,17,69945.0
2012-03-01,010885e44f,de5a6f7811,18,7729.0
2012-03-01,010885e44f,de5a6f7811,19,924.0
2012-03-01,010885e44f,de5a6f7811,20,706.0
2012-03-01,010885e44f,de5a6f7811,21,0.0
2012-03-01,010885e44f,de5a6f7811,22,0.0
2012-03-01,010885e44f,de5a6f7811,24,0.0
2012-03-01,010885e44f,a7e721a9ec,13,-233.0
2012-03-01,010885e44f,a7e721a9ec,14,-1231.0
2012-03-01,010885e44f,a7e721a9ec,15,24114.0
2012-03-01,010885e44f,a7e721a9ec,16,27989.0
2012-03-01,010885e44f,a7e721a9ec,17,16783.0
2012-03-01,010885e44f,a7e721a9ec,18,3157.0
2012-03-01,010885e44f,a7e721a9ec,19,367.0
2012-03-01,010885e44f,a7e721a9ec,20,2384.0
2012-03-01,010885e44f,a7e721a9ec,21,11.0
2012-03-01,010885e44f,a7e721a9ec,22,1.0
2012-03-01,010885e44f,bbeebd879e,14,0.0
2012-03-01,010885e44f,bbeebd879e,15,505.0
2012-03-01,010885e44f,bbeebd879e,16,6434.0
2012-03-01,010885e44f,bbeebd879e,17,36346.0
2012-03-01,010885e44f,bbeebd879e,18,28277.0
2012-03-01,010885e44f,bbeebd879e,19,8553.0
2012-03-01,010885e44f,bbeebd879e,20,3891.0
2012-03-01,010885e44f,bbeebd879e,21,292.0
2012-03-01,010885e44f,bbeebd879e,22,218.0
2012-03-01,010885e44f,bbeebd879e,23,0.0
2012-03-01,010885e44f,bbeebd879e,24,70.0
2012-03-01,010885e44f,bbeebd879e,26,4.0
2012-03-01,010885e44f,bbeebd879e,28,13.0
2012-03-01,7c099db665,00c2ae96f6,13,50.0
2012-03-01,7c099db665,00c2ae96f6,14,2422.0
2012-03-01,7c099db665,00c2ae96f6,15,9406.0
2012-03-01,7c099db665,00c2ae96f6,16,611383.0
2012-03-01,7c099db665,00c2ae96f6,17,188238.0
2012-03-01,7c099db665,00c2ae96f6,18,43356.0
2012-03-01,7c099db665,00c2ae96f6,19,2063.0
2012-03-01,7c099db665,00c2ae96f6,20,23028.0
2012-03-01,7c099db665,00c2ae96f6,22,1302.0
2012-03-01,7c099db665,00c2ae96f6,24,108.0
2012-03-01,7c099db665,00c2ae96f6,70,0.0
2012-03-01,7c099db665,badf24e062,10,0.0
2012-03-01,7c099db665,badf24e062,12,576.0
2012-03-01,7c099db665,badf24e062,13,65707.0
2012-03-01,7c099db665,badf24e062,14,665778.0
2012-03-01,7c099db665,badf24e062,15,1665514.0
2012-03-01,7c099db665,badf24e062,16,1658954.0
2012-03-01,7c099db665,badf24e062,17,349099.0
2012-03-01,7c099db665,badf24e062,18,54666.0
2012-03-01,7c099db665,badf24e062,19,26.0
2012-03-01,7c099db665,badf24e062,20,855.0
2012-03-01,7c099db665,44bd7ae60f,10,35.0
2012-03-01,7c099db665,44bd7ae60f,13,1281.0
2012-03-01,7c099db665,44bd7ae60f,14,99495.0
2012-03-01,7c099db665,44bd7ae60f,15,902024.0
2012-03-01,7c099db665,44bd7ae60f,16,1000438.0
2012-03-01,7c099db665,44bd7ae60f,17,263925.0
2012-03-01,7c099db665,44bd7ae60f,18,92624.0
2012-03-01,7c099db665,44bd7ae60f,19,23299.0
2012-03-01,7c099db665,44bd7ae60f,20,8736.0
2012-03-01,7c099db665,d974f028af,14,45597.0
2012-03-01,7c099db665,d974f028af,15,962848.0
2012-03-01,7c099db665,d974f028af,16,1963467.0
2012-03-01,7c099db665,d974f028af,17,1678437.0
2012-03-01,7c099db665,d974f028af,18,604984.0
2012-03-01,7c099db665,d974f028af,19,144725.0
2012-03-01,7c099db665,d974f028af,20,500480.0
2012-03-01,7c099db665,d974f028af,21,6642.0
2012-03-01,7c099db665,d974f028af,22,63979.0
2012-03-01,7c099db665,d974f028af,23,1170.0
2012-03-01,7c099db665,d974f028af,24,2905.0
2012-03-01,7c099db665,d974f028af,25,0.0
2012-03-01,7c099db665,d974f028af,26,466.0
2012-03-01,7c099db665,d974f028af,28,157.0
2012-03-01,7c099db665,d974f028af,30,122.0
2012-03-01,7c099db665,d974f028af,32,0.0
2012-03-01,7c099db665,d974f028af,70,0.0
2012-03-01,7c099db665,d974f028af,80,0.0
2012-03-01,7c099db665,de5a6f7811,13,351.0
2012-03-01,7c099db665,de5a6f7811,14,122.0
2012-03-01,7c099db665,de5a6f7811,15,72602.0
2012-03-01,7c099db665,de5a6f7811,16,375016.0
2012-03-01,7c099db665,de5a6f7811,17,442391.0
2012-03-01,7c099db665,de5a6f7811,18,75105.0
2012-03-01,7c099db665,de5a6f7811,19,12282.0
2012-03-01,7c099db665,de5a6f7811,20,18008.0
2012-03-01,7c099db665,de5a6f7811,21,0.0
2012-03-01,7c099db665,de5a6f7811,22,13.0
2012-03-01,7c099db665,a7e721a9ec,12,0.0
2012-03-01,7c099db665,a7e721a9ec,13,14.0
2012-03-01,7c099db665,a7e721a9ec,14,-25.0
2012-03-01,7c099db665,a7e721a9ec,15,27925.0
2012-03-01,7c099db665,a7e721a9ec,16,23289.0
2012-03-01,7c099db665,a7e721a9ec,17,6891.0
2012-03-01,7c099db665,a7e721a9ec,18,549.0
2012-03-01,7c099db665,a7e721a9ec,19,407.0
2012-03-01,7c099db665,a7e721a9ec,20,63.0
2012-03-01,7c099db665,a7e721a9ec,21,9.0
2012-03-01,7c099db665,a7e721a9ec,22,0.0
2012-03-01,7c099db665,bbeebd879e,13,4.0
2012-03-01,7c099db665,bbeebd879e,14,25.0
2012-03-01,7c099db665,bbeebd879e,15,6775.0
2012-03-01,7c099db665,bbeebd879e,16,62843.0
2012-03-01,7c099db665,bbeebd879e,17,567883.0
2012-03-01,7c099db665,bbeebd879e,18,350977.0
2012-03-01,7c099db665,bbeebd879e,19,111986.0
2012-03-01,7c099db665,bbeebd879e,20,79505.0
2012-03-01,7c099db665,bbeebd879e,21,3633.0
2012-03-01,7c099db665,bbeebd879e,22,8305.0
2012-03-01,7c099db665,bbeebd879e,23,0.0
2012-03-01,7c099db665,bbeebd879e,24,1143.0
2012-03-01,7c099db665,bbeebd879e,26,53.0
2012-03-01,7c099db665,bbeebd879e,28,0.0
2012-03-01,7c099db665,bbeebd879e,30,0.0
2012-04-01,010885e44f,00c2ae96f6,14,471.0
2012-04-01,010885e44f,00c2ae96f6,15,20.0
2012-04-01,010885e44f,00c2ae96f6,16,39388.0
2012-04-01,010885e44f,00c2ae96f6,17,27561.0
2012-04-01,010885e44f,00c2ae96f6,18,7943.0
2012-04-01,010885e44f,00c2ae96f6,19,717.0
2012-04-01,010885e44f,00c2ae96f6,20,2577.0
2012-04-01,010885e44f,00c2ae96f6,22,72.0
2012-04-01,010885e44f,00c2ae96f6,24,0.0
2012-04-01,010885e44f,badf24e062,12,0.0
2012-04-01,010885e44f,badf24e062,13,4198.0
2012-04-01,010885e44f,badf24e062,14,52465.0
2012-04-01,010885e44f,badf24e062,15,142828.0
2012-04-01,010885e44f,badf24e062,16,150689.0
2012-04-01,010885e44f,badf24e062,17,51288.0
2012-04-01,010885e44f,badf24e062,18,3377.0
2012-04-01,010885e44f,badf24e062,19,10.0
2012-04-01,010885e44f,badf24e062,20,0.0
2012-04-01,010885e44f,44bd7ae60f,13,0.0
2012-04-01,010885e44f,44bd7ae60f,14,5944.0
2012-04-01,010885e44f,44bd7ae60f,15,49979.0
2012-04-01,010885e44f,44bd7ae60f,16,64937.0
2012-04-01,010885e44f,44bd7ae60f,17,25750.0
2012-04-01,010885e44f,44bd7ae60f,18,6433.0
2012-04-01,010885e44f,44bd7ae60f,19,624.0
2012-04-01,010885e44f,44bd7ae60f,20,533.0
2012-04-01,010885e44f,d974f028af,14,423.0
2012-04-01,010885e44f,d974f028af,15,28718.0
2012-04-01,010885e44f,d974f028af,16,87206.0
2012-04-01,010885e44f,d974f028af,17,112969.0
2012-04-01,010885e44f,d974f028af,18,48826.0
2012-04-01,010885e44f,d974f028af,19,7025.0
2012-04-01,010885e44f,d974f028af,20,25330.0
2012-04-01,010885e44f,d974f028af,21,546.0
2012-04-01,010885e44f,d974f028af,22,2480.0
2012-04-01,010885e44f,d974f028af,23,0.0
2012-04-01,010885e44f,d974f028af,24,64.0
2012-04-01,010885e44f,d974f028af,25,0.0
2012-04-01,010885e44f,d974f028af,26,14.0
2012-04-01,010885e44f,d974f028af,28,0.0
2012-04-01,010885e44f,d974f028af,30,0.0
2012-04-01,010885e44f,de5a6f7811,13,190.0
2012-04-01,010885e44f,de5a6f7811,14,4.0
2012-04-01,010885e44f,de5a6f7811,15,6990.0
2012-04-01,010885e44f,de5a6f7811,16,22633.0
2012-04-01,010885e44f,de5a6f7811,17,42471.0
2012-04-01,010885e44f,de5a6f7811,18,4965.0
2012-04-01,010885e44f,de5a6f7811,19,639.0
2012-04-01,010885e44f,de5a6f7811,20,495.0
2012-04-01,010885e44f,de5a6f7811,21,0.0
2012-04-01,010885e44f,de5a6f7811,22,12.0
2012-04-01,010885e44f,de5a6f7811,24,0.0
2012-04-01,010885e44f,a7e721a9ec,13,232.0
2012-04-01,010885e44f,a7e721a9ec,14,889.0
2012-04-01,010885e44f,a7e721a9ec,15,11334.0
2012-04-01,010885e44f,a7e721a9ec,16,15126.0
2012-04-01,010885e44f,a7e721a9ec,17,8487.0
2012-04-01,010885e44f,a7e721a9ec,18,3966.0
2012-04-01,010885e44f,a7e721a9ec,19,1191.0
2012-04-01,010885e44f,a7e721a9ec,20,1656.0
2012-04-01,010885e44f,a7e721a9ec,21,5.0
2012-04-01,010885e44f,a7e721a9ec,22,-1.0
2012-04-01,010885e44f,bbeebd879e,14,0.0
2012-04-01,010885e44f,bbeebd879e,15,272.0
2012-04-01,010885e44f,bbeebd879e,16,4092.0
2012-04-01,010885e44f,bbeebd879e,17,35451.0
2012-04-01,010885e44f,bbeebd879e,18,21123.0
2012-04-01,010885e44f,bbeebd879e,19,7012.0
2012-04-01,010885e44f,bbeebd879e,20,3679.0
2012-04-01,010885e44f,bbeebd879e,21,319.0
2012-04-01,010885e44f,bbeebd879e,22,174.0
2012-04-01,010885e44f,bbeebd879e,23,0.0
2012-04-01,010885e44f,bbeebd879e,24,13.0
2012-04-01,010885e44f,bbeebd879e,26,0.0
2012-04-01,010885e44f,bbeebd879e,28,0.0
2012-04-01,7c099db665,00c2ae96f6,13,51.0
2012-04-01,7c099db665,00c2ae96f6,14,2414.0
2012-04-01,7c099db665,00c2ae96f6,15,7911.0
2012-04-01,7c099db665,00c2ae96f6,16,647927.0
2012-04-01,7c099db665,00c2ae96f6,17,170535.0
2012-04-01,7c099db665,00c2ae96f6,18,33561.0
2012-04-01,7c099db665,00c2ae96f6,19,1614.0
2012-04-01,7c099db665,00c2ae96f6,20,20400.0
2012-04-01,7c099db665,00c2ae96f6,22,1325.0
2012-04-01,7c099db665,00c2ae96f6,24,89.0
2012-04-01,7c099db665,00c2ae96f6,70,0.0
2012-04-01,7c099db665,badf24e062,10,0.0
2012-04-01,7c099db665,badf24e062,12,3916.0
2012-04-01,7c099db665,badf24e062,13,60871.0
2012-04-01,7c099db665,badf24e062,14,616517.0
2012-04-01,7c099db665,badf24e062,15,1379635.0
2012-04-01,7c099db665,badf24e062,16,1439182.0
2012-04-01,7c099db665,badf24e062,17,325449.0
2012-04-01,7c099db665,badf24e062,18,41885.0
2012-04-01,7c099db665,badf24e062,19,19.0
2012-04-01,7c099db665,badf24e062,20,400.0
2012-04-01,7c099db665,44bd7ae60f,10,19.0
2012-04-01,7c099db665,44bd7ae60f,13,1510.0
2012-04-01,7c099db665,44bd7ae60f,14,93496.0
2012-04-01,7c099db665,44bd7ae60f,15,683140.0
2012-04-01,7c099db665,44bd7ae60f,16,896640.0
2012-04-01,7c099db665,44bd7ae60f,17,275034.0
2012-04-01,7c099db665,44bd7ae60f,18,114405.0
2012-04-01,7c099db665,44bd7ae60f,19,23888.0
2012-04-01,7c099db665,44bd7ae60f,20,7102.0
2012-04-01,7c099db665,d974f028af,14,41912.0
2012-04-01,7c099db665,d974f028af,15,851454.0
2012-04-01,7c099db665,d974f028af,16,1679083.0
2012-04-01,7c099db665,d974f028af,17,1577623.0
2012-04-01,7c099db665,d974f028af,18,612143.0
2012-04-01,7c099db665,d974f028af,19,136872.0
2012-04-01,7c099db665,d974f028af,20,414854.0
2012-04-01,7c099db665,d974f028af,21,6117.0
2012-04-01,7c099db665,d974f028af,22,53758.0
2012-04-01,7c099db665,d974f028af,23,1352.0
2012-04-01,7c099db665,d974f028af,24,2355.0
2012-04-01,7c099db665,d974f028af,25,0.0
2012-04-01,7c099db665,d974f028af,26,362.0
2012-04-01,7c099db665,d974f028af,28,114.0
2012-04-01,7c099db665,d974f028af,30,3.0
2012-04-01,7c099db665,d974f028af,32,0.0
2012-04-01,7c099db665,d974f028af,70,0.0
2012-04-01,7c099db665,d974f028af,80,0.0
2012-04-01,7c099db665,de5a6f7811,13,169.0
2012-04-01,7c099db665,de5a6f7811,14,45.0
2012-04-01,7c099db665,de5a6f7811,15,61409.0
2012-04-01,7c099db665,de5a6f7811,16,414341.0
2012-04-01,7c099db665,de5a6f7811,17,418063.0
2012-04-01,7c099db665,de5a6f7811,18,66145.0
2012-04-01,7c099db665,de5a6f7811,19,12931.0
2012-04-01,7c099db665,de5a6f7811,20,7357.0
2012-04-01,7c099db665,de5a6f7811,21,0.0
2012-04-01,7c099db665,de5a6f7811,22,208.0
2012-04-01,7c099db665,a7e721a9ec,12,1.0
2012-04-01,7c099db665,a7e721a9ec,13,15.0
2012-04-01,7c099db665,a7e721a9ec,14,5867.0
2012-04-01,7c099db665,a7e721a9ec,15,31851.0
2012-04-01,7c099db665,a7e721a9ec,16,25971.0
2012-04-01,7c099db665,a7e721a9ec,17,11469.0
2012-04-01,7c099db665,a7e721a9ec,18,1461.0
2012-04-01,7c099db665,a7e721a9ec,19,261.0
2012-04-01,7c099db665,a7e721a9ec,20,170.0
2012-04-01,7c099db665,a7e721a9ec,21,4.0
2012-04-01,7c099db665,a7e721a9ec,22,0.0
2012-04-01,7c099db665,bbeebd879e,13,25.0
2012-04-01,7c099db665,bbeebd879e,14,76.0
2012-04-01,7c099db665,bbeebd879e,15,6776.0
2012-04-01,7c099db665,bbeebd879e,16,74154.0
2012-04-01,7c099db665,bbeebd879e,17,540366.0
2012-04-01,7c099db665,bbeebd879e,18,348890.0
2012-04-01,7c099db665,bbeebd879e,19,120430.0
2012-04-01,7c099db665,bbeebd879e,20,67667.0
2012-04-01,7c099db665,bbeebd879e,21,3994.0
2012-04-01,7c099db665,bbeebd879e,22,5780.0
2012-04-01,7c099db665,bbeebd879e,23,0.0
2012-04-01,7c099db665,bbeebd879e,24,1672.0
2012-04-01,7c099db665,bbeebd879e,26,33.0
2012-04-01,7c099db665,bbeebd879e,28,0.0
2012-04-01,7c099db665,bbeebd879e,30,0.0
2012-05-01,010885e44f,00c2ae96f6,14,403.0
2012-05-01,010885e44f,00c2ae96f6,15,487.0
2012-05-01,010885e44f,00c2ae96f6,16,33241.0
2012-05-01,010885e44f,00c2ae96f6,17,22416.0
2012-05-01,010885e44f,00c2ae96f6,18,8849.0
2012-05-01,010885e44f,00c2ae96f6,19,745.0
2012-05-01,010885e44f,00c2ae96f6,20,4288.0
2012-05-01,010885e44f,00c2ae96f6,22,82.0
2012-05-01,010885e44f,00c2ae96f6,24,0.0
2012-05-01,010885e44f,badf24e062,12,54.0
2012-05-01,010885e44f,badf24e062,13,4820.0
2012-05-01,010885e44f,badf24e062,14,44759.0
2012-05-01,010885e44f,badf24e062,15,104379.0
2012-05-01,010885e44f,badf24e062,16,101734.0
2012-05-01,010885e44f,badf24e062,17,34888.0
2012-05-01,010885e44f,badf24e062,18,3490.0
2012-05-01,010885e44f,badf24e062,19,8.0
2012-05-01,010885e44f,badf24e062,20,0.0
2012-05-01,010885e44f,44bd7ae60f,13,0.0
2012-05-01,010885e44f,44bd7ae60f,14,4644.0
2012-05-01,010885e44f,44bd7ae60f,15,34158.0
2012-05-01,010885e44f,44bd7ae60f,16,53354.0
2012-05-01,010885e44f,44bd7ae60f,17,20353.0
2012-05-01,010885e44f,44bd7ae60f,18,6609.0
2012-05-01,010885e44f,44bd7ae60f,19,817.0
2012-05-01,010885e44f,44bd7ae60f,20,808.0
2012-05-01,010885e44f,d974f028af,14,348.0
2012-05-01,010885e44f,d974f028af,15,28280.0
2012-05-01,010885e44f,d974f028af,16,79040.0
2012-05-01,010885e44f,d974f028af,17,98668.0
2012-05-01,010885e44f,d974f028af,18,46332.0
2012-05-01,010885e44f,d974f028af,19,9172.0
2012-05-01,010885e44f,d974f028af,20,23357.0
2012-05-01,010885e44f,d974f028af,21,410.0
2012-05-01,010885e44f,d974f028af,22,2895.0
2012-05-01,010885e44f,d974f028af,23,6.0
2012-05-01,010885e44f,d974f028af,24,59.0
2012-05-01,010885e44f,d974f028af,25,0.0
2012-05-01,010885e44f,d974f028af,26,7.0
2012-05-01,010885e44f,d974f028af,28,0.0
2012-05-01,010885e44f,d974f028af,30,1.0
2012-05-01,010885e44f,de5a6f7811,13,250.0
2012-05-01,010885e44f,de5a6f7811,14,4.0
2012-05-01,010885e44f,de5a6f7811,15,6720.0
2012-05-01,010885e44f,de5a6f7811,16,18831.0
2012-05-01,010885e44f,de5a6f7811,17,36016.0
2012-05-01,010885e44f,de5a6f7811,18,5648.0
2012-05-01,010885e44f,de5a6f7811,19,429.0
2012-05-01,010885e44f,de5a6f7811,20,1349.0
2012-05-01,010885e44f,de5a6f7811,21,1.0
2012-05-01,010885e44f,de5a6f7811,22,5.0
2012-05-01,010885e44f,de5a6f7811,24,0.0
2012-05-01,010885e44f,a7e721a9ec,13,850.0
2012-05-01,010885e44f,a7e721a9ec,14,18226.0
2012-05-01,010885e44f,a7e721a9ec,15,74003.0
2012-05-01,010885e44f,a7e721a9ec,16,118191.0
2012-05-01,010885e44f,a7e721a9ec,17,71446.0
2012-05-01,010885e44f,a7e721a9ec,18,23511.0
2012-05-01,010885e44f,a7e721a9ec,19,5661.0
2012-05-01,010885e44f,a7e721a9ec,20,4472.0
2012-05-01,010885e44f,a7e721a9ec,21,221.0
2012-05-01,010885e44f,a7e721a9ec,22,22.0
2012-05-01,010885e44f,bbeebd879e,14,0.0
2012-05-01,010885e44f,bbeebd879e,15,400.0
2012-05-01,010885e44f,bbeebd879e,16,3190.0
2012-05-01,010885e44f,bbeebd879e,17,27687.0
2012-05-01,010885e44f,bbeebd879e,18,22632.0
2012-05-01,010885e44f,bbeebd879e,19,5792.0
2012-05-01,010885e44f,bbeebd879e,20,3585.0
2012-05-01,010885e44f,bbeebd879e,21,73.0
2012-05-01,010885e44f,bbeebd879e,22,213.0
2012-05-01,010885e44f,bbeebd879e,23,0.0
2012-05-01,010885e44f,bbeebd879e,24,6.0
2012-05-01,010885e44f,bbeebd879e,26,0.0
2012-05-01,010885e44f,bbeebd879e,28,0.0
2012-05-01,7c099db665,00c2ae96f6,13,67.0
2012-05-01,7c099db665,00c2ae96f6,14,2341.0
2012-05-01,7c099db665,00c2ae96f6,15,8521.0
2012-05-01,7c099db665,00c2ae96f6,16,678695.0
2012-05-01,7c099db665,00c2ae96f6,17,183312.0
2012-05-01,7c099db665,00c2ae96f6,18,38533.0
2012-05-01,7c099db665,00c2ae96f6,19,1470.0
2012-05-01,7c099db665,00c2ae96f6,20,23231.0
2012-05-01,7c099db665,00c2ae96f6,22,1236.0
2012-05-01,7c099db665,00c2ae96f6,24,165.0
2012-05-01,7c099db665,00c2ae96f6,70,0.0
2012-05-01,7c099db665,badf24e062,10,0.0
2012-05-01,7c099db665,badf24e062,12,469.0
2012-05-01,7c099db665,badf24e062,13,66586.0
2012-05-01,7c099db665,badf24e062,14,608786.0
2012-05-01,7c099db665,badf24e062,15,1372611.0
2012-05-01,7c099db665,badf24e062,16,1314814.0
2012-05-01,7c099db665,badf24e062,17,312577.0
2012-05-01,7c099db665,badf24e062,18,38937.0
2012-05-01,7c099db665,badf24e062,19,17.0
2012-05-01,7c099db665,badf24e062,20,377.0
2012-05-01,7c099db665,44bd7ae60f,10,22.0
2012-05-01,7c099db665,44bd7ae60f,13,1230.0
2012-05-01,7c099db665,44bd7ae60f,14,83019.0
2012-05-01,7c099db665,44bd7ae60f,15,711685.0
2012-05-01,7c099db665,44bd7ae60f,16,967869.0
2012-05-01,7c099db665,44bd7ae60f,17,289538.0
2012-05-01,7c099db665,44bd7ae60f,18,96463.0
2012-05-01,7c099db665,44bd7ae60f,19,51998.0
2012-05-01,7c099db665,44bd7ae60f,20,18828.0
2012-05-01,7c099db665,d974f028af,14,57914.0
2012-05-01,7c099db665,d974f028af,15,889674.0
2012-05-01,7c099db665,d974f028af,16,1856046.0
2012-05-01,7c099db665,d974f028af,17,1646018.0
2012-05-01,7c099db665,d974f028af,18,709080.0
2012-05-01,7c099db665,d974f028af,19,130181.0
2012-05-01,7c099db665,d974f028af,20,527058.0
2012-05-01,7c099db665,d974f028af,21,5101.0
2012-05-01,7c099db665,d974f028af,22,64983.0
2012-05-01,7c099db665,d974f028af,23,1218.0
2012-05-01,7c099db665,d974f028af,24,3005.0
2012-05-01,7c099db665,d974f028af,25,0.0
2012-05-01,7c099db665,d974f028af,26,202.0
2012-05-01,7c099db665,d974f028af,28,13.0
2012-05-01,7c099db665,d974f028af,30,8.0
2012-05-01,7c099db665,d974f028af,32,0.0
2012-05-01,7c099db665,d974f028af,70,0.0
2012-05-01,7c099db665,d974f028af,80,0.0
2012-05-01,7c099db665,de5a6f7811,13,626.0
2012-05-01,7c099db665,de5a6f7811,14,76.0
2012-05-01,7c099db665,de5a6f7811,15,57389.0
2012-05-01,7c099db665,de5a6f7811,16,397591.0
2012-05-01,7c099db665,de5a6f7811,17,464217.0
2012-05-01,7c099db665,de5a6f7811,18,67305.0
2012-05-01,7c099db665,de5a6f7811,19,18113.0
2012-05-01,7c099db665,de5a6f7811,20,16868.0
2012-05-01,7c099db665,de5a6f7811,21,0.0
2012-05-01,7c099db665,de5a6f7811,22,421.0
2012-05-01,7c099db665,a7e721a9ec,12,0.0
2012-05-01,7c099db665,a7e721a9ec,13,3083.0
2012-05-01,7c099db665,a7e721a9ec,14,15159.0
2012-05-01,7c099db665,a7e721a9ec,15,51544.0
2012-05-01,7c099db665,a7e721a9ec,16,77452.0
2012-05-01,7c099db665,a7e721a9ec,17,38753.0
2012-05-01,7c099db665,a7e721a9ec,18,11051.0
2012-05-01,7c099db665,a7e721a9ec,19,495.0
2012-05-01,7c099db665,a7e721a9ec,20,2735.0
2012-05-01,7c099db665,a7e721a9ec,21,544.0
2012-05-01,7c099db665,a7e721a9ec,22,-8.0
2012-05-01,7c099db665,bbeebd879e,13,48.0
2012-05-01,7c099db665,bbeebd879e,14,74.0
2012-05-01,7c099db665,bbeebd879e,15,7980.0
2012-05-01,7c099db665,bbeebd879e,16,73765.0
2012-05-01,7c099db665,bbeebd879e,17,525700.0
2012-05-01,7c099db665,bbeebd879e,18,322107.0
2012-05-01,7c099db665,bbeebd879e,19,100219.0
2012-05-01,7c099db665,bbeebd879e,20,61407.0
2012-05-01,7c099db665,bbeebd879e,21,2587.0
2012-05-01,7c099db665,bbeebd879e,22,7219.0
2012-05-01,7c099db665,bbeebd879e,23,0.0
2012-05-01,7c099db665,bbeebd879e,24,673.0
2012-05-01,7c099db665,bbeebd879e,26,18.0
2012-05-01,7c099db665,bbeebd879e,28,0.0
2012-05-01,7c099db665,bbeebd879e,30,0.0
2012-06-01,010885e44f,00c2ae96f6,14,349.0
2012-06-01,010885e44f,00c2ae96f6,15,383.0
2012-06-01,010885e44f,00c2ae96f6,16,35237.0
2012-06-01,010885e44f,00c2ae96f6,17,21728.0
2012-06-01,010885e44f,00c2ae96f6,18,8136.0
2012-06-01,010885e44f,00c2ae96f6,19,563.0
2012-06-01,010885e44f,00c2ae96f6,20,3356.0
2012-06-01,010885e44f,00c2ae96f6,22,121.0
2012-06-01,010885e44f,00c2ae96f6,24,0.0
2012-06-01,010885e44f,badf24e062,12,0.0
2012-06-01,010885e44f,badf24e062,13,2828.0
2012-06-01,010885e44f,badf24e062,14,26681.0
